id,legend,series,card_name,serial_number,rarity,card_value,image_key,lore
RLM-0831,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-001/010,Legendary,6250,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0832,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-002/010,Legendary,5250,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0833,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-003/010,Epic,4250,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0834,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-004/010,Epic,3250,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0835,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-005/010,Rare,2250,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0836,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-006/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0837,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-007/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0838,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-008/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0839,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-009/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0840,The Ash Drake,Ghost Storm,The Ash Drake - Ghost Storm,SN-010/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ghost Storm series.
RLM-0841,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-001/010,Legendary,5500,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0842,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-002/010,Legendary,4500,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0843,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-003/010,Epic,3500,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0844,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-004/010,Epic,2500,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0845,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-005/010,Rare,1500,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0846,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-006/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0847,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-007/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0848,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-008/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0849,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-009/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0850,The Ash Drake,Realm Relics,The Ash Drake - Realm Relics,SN-010/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Realm Relics series.
RLM-0851,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-001/010,Legendary,5500,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0852,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-002/010,Legendary,4500,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0853,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-003/010,Epic,3500,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0854,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-004/010,Epic,2500,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0855,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-005/010,Rare,1500,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0856,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-006/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0857,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-007/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0858,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-008/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0859,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-009/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0860,The Ash Drake,Hall of Lore,The Ash Drake - Hall of Lore,SN-010/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Hall of Lore series.
RLM-0861,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-001/010,Legendary,5750,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0862,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-002/010,Legendary,4750,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0863,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-003/010,Epic,3750,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0864,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-004/010,Epic,2750,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0865,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-005/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0866,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-006/010,Rare,1250,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0867,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-007/010,Rare,1250,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0868,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-008/010,Rare,1250,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0869,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-009/010,Rare,1250,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0870,The Ash Drake,Forgeborn,The Ash Drake - Forgeborn,SN-010/010,Rare,1250,ash_drake,A relic tied to The Ash Drake from the Forgeborn series.
RLM-0871,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-001/010,Legendary,5500,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0872,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-002/010,Legendary,4500,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0873,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-003/010,Epic,3500,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0874,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-004/010,Epic,2500,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0875,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-005/010,Rare,1500,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0876,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-006/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0877,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-007/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0878,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-008/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0879,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-009/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0880,The Ash Drake,Cemetery Echoes,The Ash Drake - Cemetery Echoes,SN-010/010,Rare,1000,ash_drake,A relic tied to The Ash Drake from the Cemetery Echoes series.
RLM-0881,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-001/010,Legendary,6250,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0882,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-002/010,Legendary,5250,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0883,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-003/010,Epic,4250,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0884,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-004/010,Epic,3250,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0885,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-005/010,Rare,2250,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0886,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-006/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0887,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-007/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0888,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-008/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0889,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-009/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0890,The Ash Drake,Kings & Queens,The Ash Drake - Kings & Queens,SN-010/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Kings & Queens series.
RLM-0891,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-001/010,Legendary,6250,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0892,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-002/010,Legendary,5250,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0893,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-003/010,Epic,4250,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0894,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-004/010,Epic,3250,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0895,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-005/010,Rare,2250,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0896,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-006/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0897,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-007/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0898,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-008/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0899,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-009/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0900,The Ash Drake,Ancient Myths,The Ash Drake - Ancient Myths,SN-010/010,Rare,1750,ash_drake,A relic tied to The Ash Drake from the Ancient Myths series.
RLM-0901,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-001/010,Legendary,5500,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0902,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-002/010,Legendary,4500,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0903,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-003/010,Epic,3500,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0904,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-004/010,Epic,2500,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0905,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-005/010,Rare,1500,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0906,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-006/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0907,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-007/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0908,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-008/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0909,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-009/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0910,The Last Chronicler,Infernal Heat,The Last Chronicler - Infernal Heat,SN-010/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Infernal Heat series.
RLM-0911,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-001/010,Legendary,5750,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0912,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-002/010,Legendary,4750,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0913,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-003/010,Epic,3750,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0914,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-004/010,Epic,2750,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0915,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-005/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0916,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-006/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0917,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-007/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0918,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-008/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0919,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-009/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0920,The Last Chronicler,Forgotten Legends,The Last Chronicler - Forgotten Legends,SN-010/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgotten Legends series.
RLM-0921,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-001/010,Legendary,5750,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0922,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-002/010,Legendary,4750,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0923,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-003/010,Epic,3750,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0924,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-004/010,Epic,2750,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0925,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-005/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0926,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-006/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0927,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-007/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0928,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-008/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0929,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-009/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0930,The Last Chronicler,Sentinel's Oath,The Last Chronicler - Sentinel's Oath,SN-010/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Sentinel's Oath series.
RLM-0931,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-001/010,Legendary,6250,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0932,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-002/010,Legendary,5250,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0933,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-003/010,Epic,4250,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0934,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-004/010,Epic,3250,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0935,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-005/010,Rare,2250,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0936,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-006/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0937,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-007/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0938,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-008/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0939,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-009/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0940,The Last Chronicler,Ghost Storm,The Last Chronicler - Ghost Storm,SN-010/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Ghost Storm series.
RLM-0941,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-001/010,Legendary,5500,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0942,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-002/010,Legendary,4500,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0943,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-003/010,Epic,3500,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0944,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-004/010,Epic,2500,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0945,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-005/010,Rare,1500,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0946,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-006/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0947,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-007/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0948,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-008/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0949,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-009/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0950,The Last Chronicler,Realm Relics,The Last Chronicler - Realm Relics,SN-010/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Realm Relics series.
RLM-0951,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-001/010,Legendary,5500,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0952,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-002/010,Legendary,4500,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0953,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-003/010,Epic,3500,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0954,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-004/010,Epic,2500,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0955,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-005/010,Rare,1500,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0956,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-006/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0957,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-007/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0958,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-008/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0959,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-009/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0960,The Last Chronicler,Hall of Lore,The Last Chronicler - Hall of Lore,SN-010/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Hall of Lore series.
RLM-0961,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-001/010,Legendary,5750,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0962,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-002/010,Legendary,4750,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0963,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-003/010,Epic,3750,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0964,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-004/010,Epic,2750,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0965,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-005/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0966,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-006/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0967,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-007/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0968,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-008/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0969,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-009/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0970,The Last Chronicler,Forgeborn,The Last Chronicler - Forgeborn,SN-010/010,Rare,1250,last_chronicler,A relic tied to The Last Chronicler from the Forgeborn series.
RLM-0971,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-001/010,Legendary,5500,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0972,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-002/010,Legendary,4500,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0973,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-003/010,Epic,3500,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0974,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-004/010,Epic,2500,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0975,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-005/010,Rare,1500,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0976,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-006/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0977,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-007/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0978,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-008/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0979,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-009/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0980,The Last Chronicler,Cemetery Echoes,The Last Chronicler - Cemetery Echoes,SN-010/010,Rare,1000,last_chronicler,A relic tied to The Last Chronicler from the Cemetery Echoes series.
RLM-0981,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-001/010,Legendary,6250,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0982,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-002/010,Legendary,5250,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0983,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-003/010,Epic,4250,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0984,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-004/010,Epic,3250,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0985,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-005/010,Rare,2250,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0986,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-006/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0987,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-007/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0988,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-008/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0989,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-009/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
RLM-0990,The Last Chronicler,Kings & Queens,The Last Chronicler - Kings & Queens,SN-010/010,Rare,1750,last_chronicler,A relic tied to The Last Chronicler from the Kings & Queens series.
